res_id,store_name,category,address,tel,business_hours,res_cnt,Lat,Lon
148179327,정돈프리미엄 신사점,돈가스,서울 강남구 강남대로160길 28,0507-1322-0924,매일:11:30 - 22:00 14:00 - 17:00 브레이크타임 21:00 라스트오더,0,37.5197653,127.0210604
1374828905,제주광해 애월,향토음식,제주 제주시 애월읍 애월해안로 867 2층,0507-1312-4789,매일:10:00 - 21:00,0,33.4877471,126.3904327
35194665,제니의정원,브런치,제주 제주시 명주길 26-12,0507-1301-0649,금:10:00 - 19:00/토:10:00 - 19:00/일:10:00 - 19:00/월:10:00 - 19:00/화:정기휴무 (매주 화요일)/수:정기휴무 (매주 수요일)/목:10:00 - 19:00,0,33.4950556,126.4945775
21647058,이치류 홍대본점,양갈비,서울 마포구 잔다리로3안길 44,02-3144-1312,금:17:00 - 23:00 22:00 라스트오더/토:17:00 - 23:00 22:00 라스트오더/일:17:00 - 22:00 21:00 라스트오더/월:17:00 - 23:00 22:00 라스트오더/화:17:00 - 23:00 22:00 라스트오더/수:17:00 - 23:00 22:00 라스트오더/목:17:00 - 23:00 22:00 라스트오더,0,37.5506523,126.9191581
1289060635,울트라마린,카페,제주 제주시 한경면 일주서로 4611,064-803-0414,매일:3월 11:00에 영업 시작펼쳐보기,0,33.369441,126.2060775
1897276148,카페바나나 중문점,"카페,디저트",제주 서귀포시 일주서로 875,0507-1337-2540,매일:10:00 - 21:30 15:00 - 15:30 브레이크타임,0,33.2580799,126.4171335
1403610402,카시나아카디움,베이커리,서울 강남구 압구정로46길 42,02-516-6330,매일:09:00 - 22:00,0,37.5260094,127.035789
1850329578,카페가온,"카페,디저트",충남 천안시 서북구 직산읍 상덕로 185 1층 105호,0507-1415-8232,금:09:00 - 17:00 16:30 라스트오더/토:10:00 - 15:00 14:30 라스트오더/일:정기휴무 (매주 일요일)/월:09:00 - 17:00 16:30 라스트오더/화:09:00 - 17:00 16:30 라스트오더/수:09:00 - 17:00 16:30 라스트오더/목:09:00 - 17:00 16:30 라스트오더,0,36.8830851,127.1236759
1094851432,낙원타코 강남역점,"멕시코,남미음식",서울 서초구 서초대로73길 9 타임빌딩 2층,0507-1311-1540,매일:11:00 - 22:00 21:00 라스트오더,0,37.4983148,127.0252316
1346211149,아뜨뜨,한식,서울 마포구 동교로38길 42-5 1층 아뜨뜨,0507-1305-4352,"매일:11:30 - 21:30 15:30 - 17:00 브레이크타임 14:30, 20:30 라스트오더",0,37.5609491,126.9255987
1552053924,묘한식탁,"스파게티,파스타전문",서울 마포구 포은로2나길 44 1층,010-8698-6966,금:11:30 - 22:30 15:00 - 17:00 브레이크타임 14:00 라스트오더/토:11:30 - 22:30 15:00 - 17:00 브레이크타임 14:00 라스트오더/일:11:30 - 22:30 15:00 - 17:00 브레이크타임 14:00 라스트오더/월:정기휴무 (매주 월요일)/화:정기휴무 (매주 화요일)/수:11:30 - 22:30 15:00 - 17:00 브레이크타임 14:00 라스트오더/목:11:30 - 22:30 15:00 - 17:00 브레이크타임 14:00 라스트오더,0,37.5504579,126.9097141
1165660315,플레이트비,와인,경기 평택시 특구로23번길 50 2층 Plate:B,0507-1372-5922,금:17:00 - 새벽 02:00/토:17:00 - 새벽 02:00/일:17:00 - 새벽 02:00/월:17:00 - 새벽 00:00/화:정기휴무 (매주 화요일)/수:17:00 - 새벽 00:00/목:17:00 - 새벽 00:00,0,37.0679393,127.0603914
1653511226,참돈생삼겹살,돼지고기구이,경기 의정부시 흥선로154번길 54,031-855-8242,금:11:30 - 22:00 21:30 라스트오더/토:11:30 - 22:00 21:30 라스트오더/일:11:30 - 22:00 21:30 라스트오더/월:정기휴무 (매주 월요일)/화:11:30 - 22:00 21:30 라스트오더/수:11:30 - 22:00 21:30 라스트오더/목:11:30 - 22:00 21:30 라스트오더,0,37.7388748,127.043754
1676250764,라무라,일식당,서울 마포구 포은로 21 1층 라무라,070-8836-8490,매일:11:30 - 20:30 14:30 - 17:30 브레이크타임,0,37.5497943,126.9086065
1206729794,홍대불닭발,닭발,경북 경산시 성암로 63,0507-0090-0195,,0,35.8237218,128.7242546
1484878582,종로등심,"육류,고기요리",서울 종로구 종로40가길 24 1층,0507-1339-7933,금:12:00 - 22:00/토:12:00 - 22:00/일:정기휴무 (매주 일요일)/월:12:00 - 22:00/화:12:00 - 22:00/수:12:00 - 22:00/목:12:00 - 22:00,0,37.5703658,127.0053772
1059257291,밀옥,국수,서울 마포구 포은로 14 1층 105호,0507-1390-8704,"금:11:30 - 20:30 15:00 - 17:00 브레이크타임 14:30, 20:00 라스트오더/토:11:30 - 20:30 15:00 - 17:00 브레이크타임 14:30, 20:00 라스트오더/일:11:30 - 20:30 15:00 - 17:00 브레이크타임 14:30, 20:00 라스트오더/월:정기휴무 (매주 월요일)/화:11:30 - 20:30 15:00 - 17:00 브레이크타임 14:30, 20:00 라스트오더/수:11:30 - 20:30 15:00 - 17:00 브레이크타임 14:30, 20:00 라스트오더/목:11:30 - 20:30 15:00 - 17:00 브레이크타임 14:30, 20:00 라스트오더",0,37.5494297,126.9093506
1400319959,우와 대학로점,일식당,서울 종로구 동숭길 78 2층,0507-1308-9224,금:17:00 - 22:00 21:15 라스트오더/토:12:00 - 22:00 21:15 라스트오더/일:12:00 - 22:00 21:15 라스트오더/월:17:00 - 22:00 21:15 라스트오더/화:17:00 - 22:00 21:15 라스트오더/수:17:00 - 22:00 21:15 라스트오더/목:17:00 - 22:00 21:15 라스트오더,0,37.5817483,127.0043151
1281624074,소박한이야기,일본식라면,서울 마포구 양화로6길 99-5,0507-1418-7833,매일:11:30 - 22:00 21:30 라스트오더,0,37.5486167,126.9198293
37921792,부기우기,바(BAR),서울 용산구 회나무로 21 2층,010-2396-3050,목:16:00 - 새벽 02:00/금:16:00 - 새벽 03:00/토:16:00 - 새벽 03:00/일:16:00 - 새벽 02:00/월:정기휴무 (매주 월요일)/화:16:00 - 새벽 02:00/수:16:00 - 새벽 02:00,0,37.5392249,126.9890202
31492339,스스루,일본식라면,서울 서초구 서초대로54길 11 1층 스스루라멘,02-585-0226,금:11:30 - 20:00 14:00 - 17:00 브레이크타임/토:11:30 - 14:00/일:정기휴무 (매주 일요일)/월:11:30 - 20:00 14:00 - 17:00 브레이크타임/화:11:30 - 20:00 14:00 - 17:00 브레이크타임/수:11:30 - 20:00 14:00 - 17:00 브레이크타임/목:11:30 - 20:00 14:00 - 17:00 브레이크타임,0,37.4936368,127.016035
1948153508,등촌샤브칼국수 다사강정보점,"칼국수,만두",대구 달성군 다사읍 대실역남로 111,0507-1409-9035,금:11:00 - 22:00 15:00 - 16:30 브레이크타임 21:00 라스트오더/토:11:00 - 22:00 21:00 라스트오더/일:11:00 - 22:00 21:00 라스트오더/월:11:00 - 22:00 15:00 - 16:30 브레이크타임 21:00 라스트오더/화:11:00 - 22:00 15:00 - 16:30 브레이크타임 21:00 라스트오더/수:11:00 - 22:00 15:00 - 16:30 브레이크타임 21:00 라스트오더/목:11:00 - 22:00 15:00 - 16:30 브레이크타임 21:00 라스트오더,0,35.8501926,128.4680736
11728126,백제정육점,정육점,서울 종로구 종로35길 34,02-762-7491,금:11:30 - 22:30/토:11:30 - 22:30/일:정기휴무 (매주 일요일)/월:11:30 - 22:30/화:11:30 - 22:30/수:11:30 - 22:30/목:11:30 - 22:30,0,37.5726647,127.0040593
13491529,동명항,항구,강원 속초시 동명동,033-633-3171,,0,38.212693,128.595725
32041782,일통이반,"해물,생선요리",제주 제주시 중앙로2길 25,064-752-1028,"금:12:00 - 새벽 00:00/토:12:00 - 새벽 00:00/일:12:00 - 새벽 00:00/월:12:00 - 새벽 00:00/화(3/22):정기휴무 (매달 2, 4번째 화요일)/수:12:00 - 새벽 00:00/목:12:00 - 새벽 00:00",0,33.5170684,126.5220787
18372532,영동 감자탕,감자탕,"서울 마포구 월드컵북로5길 17 서교동, 영동감자탕",02-3141-8885,금:11:00 - 22:00 15:30 - 17:00 브레이크타임/토:11:00 - 22:00 15:30 - 17:00 브레이크타임/일:정기휴무 (매주 일요일)/월:11:00 - 22:00 15:30 - 17:00 브레이크타임/화:11:00 - 22:00 15:30 - 17:00 브레이크타임/수:11:00 - 22:00 15:30 - 17:00 브레이크타임/목:11:00 - 22:00 15:30 - 17:00 브레이크타임,0,37.5569705,126.9178775
11663081,철길왕갈비살,"육류,고기요리",서울 마포구 와우산로32길 24,0507-1408-9543,매일:11:00 - 새벽 00:00 23:00 라스트오더,0,37.5544951,126.9316943
1076821467,화로 이태원점,"육류,고기요리",서울 용산구 이태원로27가길 51,0507-1347-3335,금:17:00 - 22:00/토:15:00 - 22:00/일:15:00 - 22:00/월:17:00 - 22:00/화:17:00 - 22:00/수:17:00 - 22:00/목:17:00 - 22:00,0,37.5348341,126.9923558
887123043,다운타우너 청담,햄버거,서울 강남구 도산대로53길 14 1층,0507-1422-9399,매일:11:30 - 21:30 20:30 라스트오더,0,37.5240419,127.0385761
398499839,보원,한식,서울 중구 남대문로1길 26-10 1층 보원,0507-1417-4323,금:11:00 - 22:00/토:11:00 - 22:00/일:정기휴무 (매주 일요일)/월:11:00 - 22:00/화:11:00 - 22:00/수:11:00 - 22:00/목:11:00 - 22:00,0,37.5621546,126.9780011
1409975694,부센동,일식당,부산 수영구 수영로588번길 7 108호,0507-1341-2390,금:11:30 - 21:30 15:00 - 17:30 브레이크타임 20:30 라스트오더/토:11:30 - 21:30 15:00 - 17:30 브레이크타임 20:30 라스트오더/일:11:30 - 21:30 15:00 - 17:30 브레이크타임 20:30 라스트오더/월:정기휴무 (매주 월요일)/화:11:30 - 21:30 15:00 - 17:30 브레이크타임 20:30 라스트오더/수:11:30 - 21:30 15:00 - 17:30 브레이크타임 20:30 라스트오더/목:정기휴무 (매주 목요일),0,35.1583461,129.1136544
1627878286,낮과밤,"맥주,호프",서울 서대문구 이화여대길 52-35,0507-1430-0315,금:16:00 - 새벽 00:00/토:16:00 - 새벽 00:00/일:정기휴무 (매주 일요일)/월:16:00 - 새벽 00:00/화:16:00 - 새벽 00:00/수:16:00 - 새벽 00:00/목:16:00 - 새벽 00:00,0,37.5594681,126.9449859
1122846524,은마양대창,"곱창,막창,양",서울 용산구 이태원로54길 22 1층,0507-1333-5422,금:11:30 - 23:00 15:00 - 16:30 브레이크타임/토:11:30 - 23:00/일:11:30 - 23:00/월:11:30 - 23:00 15:00 - 16:30 브레이크타임/화:11:30 - 23:00 15:00 - 16:30 브레이크타임/수:11:30 - 23:00 15:00 - 16:30 브레이크타임/목:11:30 - 23:00 15:00 - 16:30 브레이크타임,0,37.5373356,127.0019919
33876101,아임홈 백현점,카페,경기 성남시 분당구 판교역로10번길 3-1,070-4418-0415,매일:10:00 - 22:00,0,37.3840313,127.1113888
38498212,기승전골,"곱창,막창,양",부산 부산진구 동천로85번길 11 2층,010-9668-7166,금:17:00 - 23:00 22:30 라스트오더/토:17:00 - 23:00 22:30 라스트오더/일:17:00 - 23:00 22:30 라스트오더/월:17:00 - 23:00 22:30 라스트오더/화:정기휴무 (매주 화요일)/수:17:00 - 23:00 22:30 라스트오더/목:17:00 - 23:00 22:30 라스트오더,0,35.1562011,129.0616037
741560859,서가연어,일식당,부산 남구 유엔평화로14번길 4 101호,0507-1313-4981,목:17:30 - 새벽 02:00/금:17:30 - 새벽 02:00/토:17:30 - 새벽 02:00/일:정기휴무 (매주 일요일)/월:17:30 - 새벽 02:00/화:17:30 - 새벽 02:00/수:17:30 - 새벽 02:00,0,35.133836,129.0916607
38301992,미분당 신촌본점,베트남음식,서울 서대문구 연세로5길 26-7 1층 미분당,02-3141-9494,매일:11:00 - 21:00 15:00 - 17:00 브레이크타임,0,37.5566611,126.9352548
38491290,포폴로피자,피자,"경기 고양시 일산동구 정발산로 43-20 센트럴플라자 102호, 103호",0507-1409-9337,"금:11:30 - 21:30 15:30 - 17:00 브레이크타임 14:30, 20:30 라스트오더/토:11:30 - 21:30 20:30 라스트오더/일:11:30 - 21:30 20:30 라스트오더/월:정기휴무 (매주 월요일)/화:정기휴무 (매주 화요일)/수:11:30 - 21:30 15:30 - 17:00 브레이크타임 14:30, 20:30 라스트오더/목:11:30 - 21:30 15:30 - 17:00 브레이크타임 14:30, 20:30 라스트오더",0,37.6584064,126.773416
35726772,동차밥,일식당,서울 마포구 연희로1길 57 3층,0507-1371-1066,금:11:20 - 21:00 15:00 - 17:10 브레이크타임 20:00 라스트오더/토:11:20 - 21:00 15:30 - 17:10 브레이크타임 20:00 라스트오더/일:11:20 - 21:00 15:30 - 17:10 브레이크타임 20:00 라스트오더/월:11:20 - 21:00 15:00 - 17:10 브레이크타임 20:00 라스트오더/화:11:20 - 21:00 15:00 - 17:10 브레이크타임 20:00 라스트오더/수:정기휴무 (매주 수요일)/목:정기휴무 (매주 목요일),0,37.5614001,126.9263637
1391098501,광화문석갈비 코엑스점,"육류,고기요리",서울 강남구 테헤란로87길 22 도심공항터미널 1층,02-539-0107,매일:11:00 - 22:00 21:00 라스트오더,0,37.5096451,127.0595339
21900595,스시웨이 노원점,"초밥,롤",서울 노원구 동일로 1374 미산빌딩,02-935-3774,금:11:30 - 22:00 15:00 - 17:00 브레이크타임/토:11:30 - 22:00/일:11:30 - 22:00/월:11:30 - 22:00 15:00 - 17:00 브레이크타임/화:11:30 - 22:00 15:00 - 17:00 브레이크타임/수:11:30 - 22:00 15:00 - 17:00 브레이크타임/목:11:30 - 22:00 15:00 - 17:00 브레이크타임,0,37.6513031,127.0617816
1308642964,해운대원조할매국밥,국밥,부산 해운대구 구남로21번길 33,051-746-0387,매일:00:00 - 새벽 00:00,0,35.1633017,129.1613398
19769198,해운대미포끝집,"해물,생선요리",부산 해운대구 달맞이길62번길 77,051-746-0969,목:11:00 - 새벽 02:00/금:11:00 - 새벽 02:00/토:11:00 - 새벽 02:00/일:11:00 - 새벽 02:00/월:11:00 - 새벽 02:00/화:11:00 - 새벽 02:00/수:11:00 - 새벽 02:00,0,35.156556,129.174887
11833755,부산족발,"족발,보쌈",부산 중구 광복로 13-1,0507-1412-5359,매일:10:00 - 새벽 00:00,0,35.0996463,129.0266662
1144038812,부타이 1막,일식당,서울 강남구 테헤란로88길 22,02-544-8422,금:11:30 - 20:30 15:00 - 17:00 브레이크타임/토:11:30 - 20:30 15:00 - 17:00 브레이크타임/일:정기휴무 (매주 일요일)/월:11:30 - 20:30 15:00 - 17:00 브레이크타임/화:11:30 - 20:30 15:00 - 17:00 브레이크타임/수:11:30 - 20:30 15:00 - 17:00 브레이크타임/목:11:30 - 20:30 15:00 - 17:00 브레이크타임,0,37.5061776,127.0600643
1034437726,별자리마라탕&훠궈 무한리필 홍대점,중식당,서울 마포구 와우산로23길 50 지하1층,0507-1413-0589,금:11:30 - 22:00/토:11:30 - 22:00/일:11:30 - 22:00/월:정기휴무 (매주 월요일)/화:11:30 - 22:00/수:11:30 - 22:00/목:11:30 - 22:00,0,37.5550287,126.9237091
1025930600,이나세,"우동,소바",서울 강남구 테헤란로 521 파르나스몰 지하 1층 F-15호,0507-1380-1031,매일:11:00 - 22:00,0,37.509545,127.0608688
13157346,라메흐꺄도,한식,서울 영등포구 선유로17길 24 신일아르디세 1층,0507-1379-5989,금:10:50 - 21:50 15:30 - 16:30 브레이크타임/토:10:50 - 21:50 15:30 - 16:30 브레이크타임/일:10:50 - 21:50 15:30 - 16:30 브레이크타임/월:10:50 - 21:50 15:30 - 16:30 브레이크타임/화:10:50 - 21:50 15:30 - 16:30 브레이크타임/수:10:50 - 21:50 15:30 - 16:30 브레이크타임/목:10:50 - 21:50 15:30 - 16:30 브레이크타임,0,37.5212063,126.8870066
35402809,소이연남,태국음식,서울 마포구 동교로 267 1층,0507-1355-5130,"금:11:00 - 21:00 15:00 - 17:00 브레이크타임 14:30, 20:30 라스트오더/토:11:00 - 21:00 15:00 - 17:00 브레이크타임 14:30, 20:30 라스트오더/일:11:00 - 21:00 15:00 - 17:00 브레이크타임 14:30, 20:30 라스트오더/월:11:00 - 21:00 15:00 - 17:00 브레이크타임 14:30, 20:30 라스트오더/화:11:00 - 21:00 15:00 - 17:00 브레이크타임 14:30, 20:30 라스트오더/수:11:00 - 21:00 15:00 - 17:00 브레이크타임 14:30, 20:30 라스트오더/목:11:00 - 21:00 15:00 - 17:00 브레이크타임 14:30, 20:30 라스트오더",0,37.5635419,126.9253844
38500970,허머스키친,아시아음식,서울 강남구 테헤란로 521 파르나스몰 지하 1층 F-26호,02-3453-6811,매일:11:00 - 22:00,0,37.509545,127.0608688
346215835,플레이버,햄버거,서울 강북구 덕릉로41길 100,0507-1408-3869,금:11:00 - 22:00/토:11:00 - 22:00/일:11:00 - 22:00/월:11:00 - 22:00/화:정기휴무 (매주 화요일)/수:11:00 - 22:00/목:11:00 - 22:00,0,37.638466,127.0277342
1110715929,카가와식당 해리단길점,카레,부산 해운대구 우동1로 6,0507-1325-4887,금:11:30 - 21:00 15:30 - 17:00 브레이크타임 20:15 라스트오더/토:11:30 - 21:00 15:30 - 17:00 브레이크타임 20:15 라스트오더/일:11:30 - 21:00 15:30 - 17:00 브레이크타임 20:15 라스트오더/월:11:30 - 21:00 15:30 - 17:00 브레이크타임 20:15 라스트오더/화:11:30 - 21:00 15:30 - 17:00 브레이크타임 20:15 라스트오더/수:11:30 - 21:00 15:30 - 17:00 브레이크타임 20:15 라스트오더/목:11:30 - 21:00 15:30 - 17:00 브레이크타임 20:15 라스트오더,0,35.1625068,129.1559919
37797832,VIVO,요리주점,서울 은평구 연서로29길 17-5,0507-1466-7801,목:17:00 - 새벽 01:00/금:17:00 - 새벽 02:00/토:17:00 - 새벽 02:00/일:17:00 - 새벽 01:00/월:17:00 - 새벽 01:00/화:17:00 - 새벽 01:00/수:17:00 - 새벽 01:00,0,37.6188624,126.9184462
37837603,도쿄빙수 망원본점,빙수,서울 마포구 포은로8길 9 1층좌측,02-6409-5692,금:12:00 - 22:00/토:12:00 - 22:00/일:12:00 - 22:00/월:정기휴무 (매주 월요일)/화:12:00 - 22:00/수:12:00 - 22:00/목:12:00 - 22:00,0,37.5565142,126.9051967
1608633026,에그슬럿 코엑스점,샌드위치,서울 강남구 영동대로 513 (삼성동) 지하1층 101호,070-7798-2611,매일:08:30 - 22:00 21:30 라스트오더,0,37.5116621,127.0594275
83235399,기러기둥지,와인,서울 종로구 돈화문로11길 28-4,0507-1341-0070,매일:15:00 - 23:00 22:30 라스트오더,0,37.5727956,126.990061
1565538268,코스믹버거랩,햄버거,서울 은평구 통일로85길 6 1층,02-6402-5050,"금:11:00 - 21:30/토:11:00 - 21:30/일:11:00 - 21:30/월:11:00 - 21:30/화(3/22):정기휴무 (매달 2, 4번째 화요일)/수:11:00 - 21:30/목:11:00 - 21:30",0,37.622252,126.9190998
37379515,스위트오크,양식,강원 원주시 봉바위길 76-2 1층,0507-1403-7625,금:17:00 - 21:00 20:30 라스트오더/토:17:00 - 21:00 20:30 라스트오더/일:17:00 - 21:00 20:30 라스트오더/월:정기휴무 (매주 월요일)/화:정기휴무 (매주 화요일)/수:17:00 - 21:00 20:30 라스트오더/목:17:00 - 21:00 20:30 라스트오더,0,37.3312717,127.9291235
449030953,육장,한식,서울 마포구 월드컵로19길 74 어쩌다가게 지하 2층,0507-1335-2707,금:11:00 - 20:00 15:00 - 17:00 브레이크타임/토:11:00 - 20:00 15:00 - 17:00 브레이크타임/일:11:00 - 20:00 15:00 - 17:00 브레이크타임/월:11:00 - 20:00 15:00 - 17:00 브레이크타임/화:11:00 - 20:00 15:00 - 17:00 브레이크타임/수:11:00 - 20:00 15:00 - 17:00 브레이크타임/목:11:00 - 20:00 15:00 - 17:00 브레이크타임,0,37.554355,126.9069268
1359991377,신호등장작구이,닭요리,경북 경주시 석현로 85 신호등장작구이,054-620-6667,금:17:00 - 23:59/토:12:00 - 23:59/일:12:00 - 23:59/월:17:00 - 23:59/화:17:00 - 23:59/수:17:00 - 23:59/목:17:00 - 23:59,0,35.860556,129.1868489
1830486811,피자컴퍼니,피자,서울 광진구 능동로32길 12 1층 피자컴퍼니,02-454-2496,금:12:00 - 새벽 00:00/토:12:00 - 새벽 00:00/일:12:00 - 새벽 00:00/월:12:00 - 새벽 00:00/화:정기휴무 (매주 화요일)/수:12:00 - 새벽 00:00/목:12:00 - 새벽 00:00,0,37.5550962,127.0792688
13574087,듀자미,카페,서울 강남구 도산대로11길 28,02-3443-0030,금:12:00 - 21:30/토:12:00 - 21:30/일:12:00 - 21:30/월:12:00 - 21:30/화:12:00 - 21:30/수:12:00 - 21:30/목:12:00 - 21:30,0,37.5193535,127.0226143
82446779,오사카하루,일식당,서울 송파구 올림픽로32길 19-15,02-412-5388,매일:12:00 - 22:00 15:00 - 17:00 브레이크타임,0,37.5148461,127.1101926
1567345635,숙달돼지 종각점,돼지고기구이,서울 종로구 종로8길 15,0507-1310-5201,금:11:00 - 23:00/토:11:00 - 23:00/일:11:00 - 23:00/월:11:00 - 23:00/화:11:00 - 23:00/수:11:00 - 23:00/목:11:00 - 23:00,0,37.569399,126.984134
596791852,도리연 닭도리탕 성신여대점,닭볶음탕,서울 성북구 동소문로20길 37-19 1층,070-4090-3454,매일:15:00 - 새벽 00:00,0,37.5912472,127.0177923
13157540,왕빈자삼파전,한식,서울 강북구 도봉로8길 25,02-987-0839,매일:00:00 - 새벽 00:00,0,37.612445,127.0316885
1536816099,이이알티 망원,"카페,디저트","서울 마포구 포은로 105-1 1층, 2층",02-336-6610,매일:12:00 - 22:00,0,37.5564823,126.9045905
1068089308,배키욘방,"우동,소바",서울 송파구 올림픽로32길 22-23 1층,0507-1386-7999,"금:11:30 - 22:00 15:00 - 17:00 브레이크타임 14:30, 21:30 라스트오더/토:11:30 - 22:00 15:30 - 17:00 브레이크타임 15:00, 21:30 라스트오더/일:11:30 - 22:00 15:30 - 17:00 브레이크타임 15:00, 21:30 라스트오더/월:11:30 - 22:00 15:00 - 17:00 브레이크타임 14:30, 21:30 라스트오더/화:11:30 - 22:00 15:00 - 17:00 브레이크타임 14:30, 21:30 라스트오더/수:11:30 - 22:00 15:00 - 17:00 브레이크타임 14:30, 21:30 라스트오더/목:11:30 - 22:00 15:00 - 17:00 브레이크타임 14:30, 21:30 라스트오더",0,37.5134986,127.1083741
1148857962,은하수,일식당,"서울 강남구 봉은사로4길 17 3, 4층",02-6203-0401,목(3/17):11:30 - 23:00 14:30 - 17:00 브레이크타임/금(3/18):11:30 - 23:00 14:30 - 17:00 브레이크타임/토(3/19):11:30 - 23:00 14:30 - 17:00 브레이크타임/일(3/20):17:00 - 23:00/월:11:30 - 새벽 01:00 14:30 - 18:00 브레이크타임새벽 00:00 라스트오더/화:11:30 - 새벽 01:00 14:30 - 18:00 브레이크타임새벽 00:00 라스트오더/수:11:30 - 새벽 01:00 14:30 - 18:00 브레이크타임새벽 00:00 라스트오더,0,37.5037422,127.0265049
38460514,텐동요츠야,일식당,서울 관악구 관악로14길 35 1층,0507-1409-7974,금:12:00 - 21:00 14:30 - 17:00 브레이크타임/토:12:00 - 21:00 14:30 - 17:00 브레이크타임/일:12:00 - 21:00 14:30 - 17:00 브레이크타임/월:정기휴무 (매주 월요일)/화:12:00 - 21:00 14:30 - 17:00 브레이크타임/수:12:00 - 21:00 14:30 - 17:00 브레이크타임/목:12:00 - 21:00 14:30 - 17:00 브레이크타임,0,37.4789698,126.9544898
36432841,구복만두,만두,서울 용산구 두텁바위로 7,02-797-8656,금:11:00 - 20:00/토:11:00 - 20:00 15:00 - 16:00 브레이크타임/일:11:00 - 20:00 15:00 - 16:00 브레이크타임/월:11:00 - 20:00/화:11:00 - 20:00/수:11:00 - 20:00/목:11:00 - 20:00,0,37.5454116,126.9729879
13158130,미엘,테마카페,서울 강남구 도산대로67길 13-12 퍼즐하우스,02-512-2395,목:11:30 - 새벽 01:00/금:11:30 - 새벽 01:00/토:11:30 - 새벽 01:00/일:11:30 - 새벽 01:00/월:11:30 - 새벽 01:00/화:11:30 - 새벽 01:00/수:11:30 - 새벽 01:00,0,37.5252869,127.0436208
12894113,예티,인도음식,서울 마포구 와우산로18길 10,0507-1319-0745,매일:11:00 - 새벽 02:00,0,37.550615,126.9235957
1252077317,꾀꾀로,"카페,디저트",광주 동구 장동로 23-6,070-4190-3455,금:12:00 - 23:00/토:12:00 - 23:00/일:12:00 - 22:00/월:12:00 - 22:00/화:12:00 - 22:00/수:12:00 - 22:00/목:12:00 - 22:00,0,35.1482954,126.924709
1689378659,데일리오아시스 광주동명점,"카페,디저트",광주 동구 동계천로 143-5,0507-1380-1500,매일:12:00 - 22:00,0,35.1492594,126.9250084
1144096416,모드니,"카페,디저트",광주 동구 동명로14번길 19 1층,010-2445-5652,금:13:00 - 19:00/토:13:00 - 19:00/일:13:00 - 19:00/월:13:00 - 19:00/화:정기휴무 (매주 화요일)/수:13:00 - 19:00/목:13:00 - 19:00,0,35.1500262,126.9254029
1605124064,시오,일식당,서울 마포구 독막로2길 30 1층  ※예약불가합니다,02-6402-9413,금:11:30 - 21:30 14:30 - 17:00 브레이크타임/토:11:30 - 21:30 15:00 - 17:00 브레이크타임/일:11:30 - 21:30 15:00 - 17:00 브레이크타임/월:11:30 - 21:30 14:30 - 17:00 브레이크타임/화:11:30 - 21:30 14:30 - 17:00 브레이크타임/수:11:30 - 21:30 14:30 - 17:00 브레이크타임/목:11:30 - 21:30 14:30 - 17:00 브레이크타임,0,37.5472747,126.9142782
15010079,칠성조선소,"카페,디저트",강원 속초시 중앙로46번길 45 칠성조선소,033-633-2309,매일:11:00 - 20:00 19:30 라스트오더,0,38.1982237,128.5834035
1417363078,야스노야 지로,일식당,서울 용산구 백범로87길 19 1층,02-777-0778,금:17:00 - 22:00 20:30 라스트오더/토:17:00 - 22:00 20:30 라스트오더/일:17:00 - 22:00 20:30 라스트오더/월:17:00 - 22:00 20:30 라스트오더/화:17:00 - 22:00 20:30 라스트오더/수:17:00 - 22:00 20:30 라스트오더/목:17:00 - 22:00 20:30 라스트오더,0,37.538486,126.9680559
13402730,10꼬르소꼬모 카페 청담점,종합패션,서울 강남구 압구정로 416,02-547-3010,,0,37.5269139,127.0424316
1525007973,레이더,"카페,디저트",서울 성동구 연무장길 39-29 레이더,02-6080-3929,매일:11:00 - 22:00,0,37.5436276,127.0540397
1649093364,더로얄멜팅클럽,"카페,디저트",경기 고양시 일산동구 위시티로 55-4 1층,0507-1348-5152,금:13:00 - 18:00/토:정보없음/일:정보없음/월:정보없음/화:정보없음/수:13:00 - 18:00/목:13:00 - 18:00,0,37.6778872,126.8102187
1251939952,라스또식당,일식당,대구 중구 동성로1길 33,,매일:12:00 - 21:00,0,35.8664434,128.5953762
1561894806,아리츠,"카페,디저트","대구 중구 남성로 47 ,2층",0507-1353-2755,매일:12:00 - 21:00 20:30 라스트오더,0,35.8673848,128.5918148
1876726632,어밤부,태국음식,부산 해운대구 송정광어골로 87 한림빌딩 1층,051-702-8183,매일:11:00 - 21:00 15:00 - 17:00 브레이크타임 20:00 라스트오더,0,35.1737262,129.196676
1555801830,연신내신간짬뽕,중식당,서울 은평구 통일로85길 7-1,0507-1423-6769,금:11:00 - 21:00 15:00 - 16:30 브레이크타임/토:11:00 - 21:00/일:11:00 - 21:00/월:11:00 - 21:00 15:00 - 16:30 브레이크타임/화:11:00 - 21:00 15:00 - 16:30 브레이크타임/수:정기휴무 (매주 수요일)/목:11:00 - 21:00 15:00 - 16:30 브레이크타임,0,37.6219646,126.918834
